branch_id,branch_code,month_number,month_name,tier,province,city,compliance_score,risk_score,exceptions_count
260,LAR260,11,November,Large,Alberta,Calgary,86.61,13.82,0
260,LAR260,12,December,Large,Alberta,Calgary,87.98,11.74,2
261,LAR261,1,January,Large,Newfoundland and Labrador,St. John's,93.81,7.54,1
261,LAR261,2,February,Large,Newfoundland and Labrador,St. John's,94.86,4.25,0
261,LAR261,3,March,Large,Newfoundland and Labrador,St. John's,96.49,4.07,1
261,LAR261,4,April,Large,Newfoundland and Labrador,St. John's,97.57,2.82,1
261,LAR261,5,May,Large,Newfoundland and Labrador,St. John's,96.93,2.98,2
261,LAR261,6,June,Large,Newfoundland and Labrador,St. John's,93.73,7.36,2
261,LAR261,7,July,Large,Newfoundland and Labrador,St. John's,91.72,6.95,2
261,LAR261,8,August,Large,Newfoundland and Labrador,St. John's,88.5,12.59,0
261,LAR261,9,September,Large,Newfoundland and Labrador,St. John's,86.28,12.5,1
261,LAR261,10,October,Large,Newfoundland and Labrador,St. John's,84.71,14.44,1
261,LAR261,11,November,Large,Newfoundland and Labrador,St. John's,86.29,12.77,2
261,LAR261,12,December,Large,Newfoundland and Labrador,St. John's,87.47,11.65,2
262,LAR262,1,January,Large,Alberta,Edmonton,91.14,9.14,2
262,LAR262,2,February,Large,Alberta,Edmonton,93.24,6.32,2
262,LAR262,3,March,Large,Alberta,Edmonton,97.34,4.77,4
262,LAR262,4,April,Large,Alberta,Edmonton,96.83,2.23,3
262,LAR262,5,May,Large,Alberta,Edmonton,96.76,5.35,4
262,LAR262,6,June,Large,Alberta,Edmonton,92.76,5.59,1
262,LAR262,7,July,Large,Alberta,Edmonton,91.35,8.71,2
262,LAR262,8,August,Large,Alberta,Edmonton,90.37,10.96,2
262,LAR262,9,September,Large,Alberta,Edmonton,87.15,10.99,4
262,LAR262,10,October,Large,Alberta,Edmonton,86.46,16.9,2
262,LAR262,11,November,Large,Alberta,Edmonton,87.18,13.22,2
262,LAR262,12,December,Large,Alberta,Edmonton,89.18,11.43,4
263,LAR263,1,January,Large,Nunavut,Iqaluit,91.89,8.96,4
263,LAR263,2,February,Large,Nunavut,Iqaluit,95.1,5.63,3
263,LAR263,3,March,Large,Nunavut,Iqaluit,96.03,4.96,1
263,LAR263,4,April,Large,Nunavut,Iqaluit,96.06,3.51,0
263,LAR263,5,May,Large,Nunavut,Iqaluit,96.45,2.47,4
263,LAR263,6,June,Large,Nunavut,Iqaluit,93.6,5.15,3
263,LAR263,7,July,Large,Nunavut,Iqaluit,92.08,7.64,1
263,LAR263,8,August,Large,Nunavut,Iqaluit,88.26,11.62,4
263,LAR263,9,September,Large,Nunavut,Iqaluit,87.78,11.9,1
263,LAR263,10,October,Large,Nunavut,Iqaluit,88.13,11.1,4
263,LAR263,11,November,Large,Nunavut,Iqaluit,87.24,14.43,0
263,LAR263,12,December,Large,Nunavut,Iqaluit,89.83,8.0,3
264,LAR264,1,January,Large,New Brunswick,Saint John,91.41,9.39,2
264,LAR264,2,February,Large,New Brunswick,Saint John,92.81,6.88,0
264,LAR264,3,March,Large,New Brunswick,Saint John,99.71,0,0
264,LAR264,4,April,Large,New Brunswick,Saint John,97.9,1.26,1
264,LAR264,5,May,Large,New Brunswick,Saint John,97.7,3.76,0
264,LAR264,6,June,Large,New Brunswick,Saint John,94.24,5.31,4
264,LAR264,7,July,Large,New Brunswick,Saint John,91.42,8.91,2
264,LAR264,8,August,Large,New Brunswick,Saint John,87.98,10.2,4
264,LAR264,9,September,Large,New Brunswick,Saint John,85.4,13.34,0
264,LAR264,10,October,Large,New Brunswick,Saint John,85.73,14.1,0
264,LAR264,11,November,Large,New Brunswick,Saint John,86.94,12.9,4
264,LAR264,12,December,Large,New Brunswick,Saint John,90.46,9.2,1
265,LAR265,1,January,Large,Prince Edward Island,Summerside,90.6,10.5,3
265,LAR265,2,February,Large,Prince Edward Island,Summerside,94.36,4.65,3
265,LAR265,3,March,Large,Prince Edward Island,Summerside,96.51,3.38,2
265,LAR265,4,April,Large,Prince Edward Island,Summerside,94.94,5.25,3
265,LAR265,5,May,Large,Prince Edward Island,Summerside,98.59,1.44,2
265,LAR265,6,June,Large,Prince Edward Island,Summerside,95.3,2.22,4
265,LAR265,7,July,Large,Prince Edward Island,Summerside,94.26,7.52,0
265,LAR265,8,August,Large,Prince Edward Island,Summerside,89.48,11.6,4
265,LAR265,9,September,Large,Prince Edward Island,Summerside,90.22,8.39,0
265,LAR265,10,October,Large,Prince Edward Island,Summerside,86.58,12.5,0
265,LAR265,11,November,Large,Prince Edward Island,Summerside,87.92,13.3,3
265,LAR265,12,December,Large,Prince Edward Island,Summerside,89.92,8.44,4
266,LAR266,1,January,Large,Northwest Territories,Yellowknife,92.09,8.87,0
266,LAR266,2,February,Large,Northwest Territories,Yellowknife,96.1,1.83,4
266,LAR266,3,March,Large,Northwest Territories,Yellowknife,96.92,4.59,1
266,LAR266,4,April,Large,Northwest Territories,Yellowknife,97.84,2.22,1
266,LAR266,5,May,Large,Northwest Territories,Yellowknife,97.14,1.86,0
266,LAR266,6,June,Large,Northwest Territories,Yellowknife,95.66,5.19,0
266,LAR266,7,July,Large,Northwest Territories,Yellowknife,92.08,8.05,4
266,LAR266,8,August,Large,Northwest Territories,Yellowknife,87.97,11.67,3
266,LAR266,9,September,Large,Northwest Territories,Yellowknife,87.99,13.53,2
266,LAR266,10,October,Large,Northwest Territories,Yellowknife,85.83,14.35,1
266,LAR266,11,November,Large,Northwest Territories,Yellowknife,87.28,11.52,3
266,LAR266,12,December,Large,Northwest Territories,Yellowknife,90.52,7.98,4
267,LAR267,1,January,Large,Alberta,Lethbridge,91.51,8.07,1
267,LAR267,2,February,Large,Alberta,Lethbridge,94.74,5.07,2
267,LAR267,3,March,Large,Alberta,Lethbridge,95.85,2.8,2
267,LAR267,4,April,Large,Alberta,Lethbridge,98.8,2.16,0
267,LAR267,5,May,Large,Alberta,Lethbridge,95.21,1.8,4
267,LAR267,6,June,Large,Alberta,Lethbridge,94.9,4.91,3
267,LAR267,7,July,Large,Alberta,Lethbridge,91.84,6.16,3
267,LAR267,8,August,Large,Alberta,Lethbridge,89.14,11.77,2
267,LAR267,9,September,Large,Alberta,Lethbridge,86.8,15.04,0
267,LAR267,10,October,Large,Alberta,Lethbridge,85.98,13.59,1
267,LAR267,11,November,Large,Alberta,Lethbridge,87.54,12.34,4
267,LAR267,12,December,Large,Alberta,Lethbridge,91.06,8.85,4
268,LAR268,1,January,Large,Ontario,Hamilton,91.59,8.33,0
268,LAR268,2,February,Large,Ontario,Hamilton,93.89,5.49,3
268,LAR268,3,March,Large,Ontario,Hamilton,97.21,2.91,1
268,LAR268,4,April,Large,Ontario,Hamilton,97.2,2.55,1
268,LAR268,5,May,Large,Ontario,Hamilton,97.5,2.75,1
268,LAR268,6,June,Large,Ontario,Hamilton,96.02,4.72,3
268,LAR268,7,July,Large,Ontario,Hamilton,92.41,7.17,4
268,LAR268,8,August,Large,Ontario,Hamilton,89.79,8.54,2
268,LAR268,9,September,Large,Ontario,Hamilton,86.54,12.92,0
268,LAR268,10,October,Large,Ontario,Hamilton,86.98,11.08,4
268,LAR268,11,November,Large,Ontario,Hamilton,86.65,14.03,3
268,LAR268,12,December,Large,Ontario,Hamilton,89.62,11.45,0
269,LAR269,1,January,Large,Northwest Territories,Yellowknife,91.65,9.52,1
269,LAR269,2,February,Large,Northwest Territories,Yellowknife,97.21,2.79,4
269,LAR269,3,March,Large,Northwest Territories,Yellowknife,96.58,3.41,2
269,LAR269,4,April,Large,Northwest Territories,Yellowknife,98.37,0,3
269,LAR269,5,May,Large,Northwest Territories,Yellowknife,95.5,5.22,2
269,LAR269,6,June,Large,Northwest Territories,Yellowknife,95.43,5.26,1
269,LAR269,7,July,Large,Northwest Territories,Yellowknife,92.41,5.84,2
269,LAR269,8,August,Large,Northwest Territories,Yellowknife,87.9,11.34,3
269,LAR269,9,September,Large,Northwest Territories,Yellowknife,85.29,16.29,0
269,LAR269,10,October,Large,Northwest Territories,Yellowknife,88.88,11.25,4
269,LAR269,11,November,Large,Northwest Territories,Yellowknife,86.91,13.94,2
269,LAR269,12,December,Large,Northwest Territories,Yellowknife,90.24,9.12,3
270,LAR270,1,January,Large,Quebec,Longueuil,91.65,8.4,4
270,LAR270,2,February,Large,Quebec,Longueuil,95.21,4.67,4
270,LAR270,3,March,Large,Quebec,Longueuil,95.98,4.09,1
270,LAR270,4,April,Large,Quebec,Longueuil,98.98,2.04,0
270,LAR270,5,May,Large,Quebec,Longueuil,97.02,1.92,4
270,LAR270,6,June,Large,Quebec,Longueuil,95.54,3.64,3
270,LAR270,7,July,Large,Quebec,Longueuil,93.12,6.81,2
270,LAR270,8,August,Large,Quebec,Longueuil,89.85,9.19,1
270,LAR270,9,September,Large,Quebec,Longueuil,86.22,12.52,3
270,LAR270,10,October,Large,Quebec,Longueuil,88.82,11.36,0
270,LAR270,11,November,Large,Quebec,Longueuil,86.9,14.34,3
270,LAR270,12,December,Large,Quebec,Longueuil,91.06,9.25,1
271,LAR271,1,January,Large,Northwest Territories,Yellowknife,93.28,6.08,4
271,LAR271,2,February,Large,Northwest Territories,Yellowknife,94.8,5.37,2
271,LAR271,3,March,Large,Northwest Territories,Yellowknife,97.22,3.56,4
271,LAR271,4,April,Large,Northwest Territories,Yellowknife,97.04,0.96,1
271,LAR271,5,May,Large,Northwest Territories,Yellowknife,94.95,5.85,1
271,LAR271,6,June,Large,Northwest Territories,Yellowknife,94.47,3.68,3
271,LAR271,7,July,Large,Northwest Territories,Yellowknife,91.21,7.01,1
271,LAR271,8,August,Large,Northwest Territories,Yellowknife,88.52,12.13,0
271,LAR271,9,September,Large,Northwest Territories,Yellowknife,86.95,14.43,1
271,LAR271,10,October,Large,Northwest Territories,Yellowknife,87.97,13.37,0
271,LAR271,11,November,Large,Northwest Territories,Yellowknife,87.83,13.15,2
271,LAR271,12,December,Large,Northwest Territories,Yellowknife,88.73,10.63,3
272,LAR272,1,January,Large,Newfoundland and Labrador,St. John's,91.74,7.94,4
272,LAR272,2,February,Large,Newfoundland and Labrador,St. John's,94.7,4.86,4
272,LAR272,3,March,Large,Newfoundland and Labrador,St. John's,97.07,2.21,2
272,LAR272,4,April,Large,Newfoundland and Labrador,St. John's,98.0,2.88,2
272,LAR272,5,May,Large,Newfoundland and Labrador,St. John's,96.89,3.36,2
272,LAR272,6,June,Large,Newfoundland and Labrador,St. John's,93.23,5.47,2
272,LAR272,7,July,Large,Newfoundland and Labrador,St. John's,92.1,6.25,3
272,LAR272,8,August,Large,Newfoundland and Labrador,St. John's,90.31,10.55,1
272,LAR272,9,September,Large,Newfoundland and Labrador,St. John's,86.82,14.48,0
272,LAR272,10,October,Large,Newfoundland and Labrador,St. John's,86.42,13.83,0
272,LAR272,11,November,Large,Newfoundland and Labrador,St. John's,86.72,13.21,1
272,LAR272,12,December,Large,Newfoundland and Labrador,St. John's,90.47,10.29,0
273,LAR273,1,January,Large,Nunavut,Iqaluit,92.0,8.53,0
273,LAR273,2,February,Large,Nunavut,Iqaluit,94.8,6.14,3
273,LAR273,3,March,Large,Nunavut,Iqaluit,96.87,0.07,2
273,LAR273,4,April,Large,Nunavut,Iqaluit,98.97,0.91,4
273,LAR273,5,May,Large,Nunavut,Iqaluit,97.46,3.23,0
273,LAR273,6,June,Large,Nunavut,Iqaluit,92.9,5.68,0
273,LAR273,7,July,Large,Nunavut,Iqaluit,89.86,9.53,0
273,LAR273,8,August,Large,Nunavut,Iqaluit,88.07,11.51,1
273,LAR273,9,September,Large,Nunavut,Iqaluit,86.47,14.17,3
273,LAR273,10,October,Large,Nunavut,Iqaluit,88.5,11.53,3
273,LAR273,11,November,Large,Nunavut,Iqaluit,86.12,12.88,0
273,LAR273,12,December,Large,Nunavut,Iqaluit,89.55,12.78,1
274,LAR274,1,January,Large,Quebec,Trois-Rivieres,91.63,7.47,1
274,LAR274,2,February,Large,Quebec,Trois-Rivieres,93.75,5.94,2
274,LAR274,3,March,Large,Quebec,Trois-Rivieres,93.82,4.95,1
274,LAR274,4,April,Large,Quebec,Trois-Rivieres,97.78,0,4
274,LAR274,5,May,Large,Quebec,Trois-Rivieres,96.28,3.49,0
274,LAR274,6,June,Large,Quebec,Trois-Rivieres,91.96,7.87,0
274,LAR274,7,July,Large,Quebec,Trois-Rivieres,92.27,7.92,1
274,LAR274,8,August,Large,Quebec,Trois-Rivieres,91.65,8.4,1
274,LAR274,9,September,Large,Quebec,Trois-Rivieres,85.78,12.32,3
274,LAR274,10,October,Large,Quebec,Trois-Rivieres,86.06,15.55,1
274,LAR274,11,November,Large,Quebec,Trois-Rivieres,89.82,11.27,3
274,LAR274,12,December,Large,Quebec,Trois-Rivieres,89.49,9.06,0
275,LAR275,1,January,Large,New Brunswick,Moncton,91.64,10.53,4
275,LAR275,2,February,Large,New Brunswick,Moncton,95.65,5.91,4
275,LAR275,3,March,Large,New Brunswick,Moncton,96.78,3.42,1
275,LAR275,4,April,Large,New Brunswick,Moncton,97.94,2.73,2
275,LAR275,5,May,Large,New Brunswick,Moncton,97.01,4.0,1
275,LAR275,6,June,Large,New Brunswick,Moncton,93.11,8.08,1
275,LAR275,7,July,Large,New Brunswick,Moncton,92.33,6.65,0
275,LAR275,8,August,Large,New Brunswick,Moncton,90.38,10.36,2
275,LAR275,9,September,Large,New Brunswick,Moncton,87.27,13.4,4
275,LAR275,10,October,Large,New Brunswick,Moncton,86.15,15.31,3
275,LAR275,11,November,Large,New Brunswick,Moncton,86.34,13.74,4
275,LAR275,12,December,Large,New Brunswick,Moncton,88.48,11.14,0
276,LAR276,1,January,Large,Quebec,Gatineau,92.8,6.4,4
276,LAR276,2,February,Large,Quebec,Gatineau,95.11,6.38,3
276,LAR276,3,March,Large,Quebec,Gatineau,97.46,0.16,4
276,LAR276,4,April,Large,Quebec,Gatineau,98.17,3.33,1
276,LAR276,5,May,Large,Quebec,Gatineau,95.97,4.75,3
276,LAR276,6,June,Large,Quebec,Gatineau,94.04,4.27,0
276,LAR276,7,July,Large,Quebec,Gatineau,91.15,8.16,0
276,LAR276,8,August,Large,Quebec,Gatineau,88.58,11.94,0
276,LAR276,9,September,Large,Quebec,Gatineau,86.4,14.81,3
276,LAR276,10,October,Large,Quebec,Gatineau,85.15,15.89,3
276,LAR276,11,November,Large,Quebec,Gatineau,87.4,10.6,4
276,LAR276,12,December,Large,Quebec,Gatineau,89.15,11.58,4
277,LAR277,1,January,Large,Nunavut,Iqaluit,93.25,7.12,4
277,LAR277,2,February,Large,Nunavut,Iqaluit,96.36,4.59,4
277,LAR277,3,March,Large,Nunavut,Iqaluit,95.88,5.82,2
277,LAR277,4,April,Large,Nunavut,Iqaluit,96.09,2.26,4
277,LAR277,5,May,Large,Nunavut,Iqaluit,94.63,5.88,1
277,LAR277,6,June,Large,Nunavut,Iqaluit,96.51,4.1,0
277,LAR277,7,July,Large,Nunavut,Iqaluit,91.94,8.17,1
277,LAR277,8,August,Large,Nunavut,Iqaluit,88.15,12.66,2
277,LAR277,9,September,Large,Nunavut,Iqaluit,87.41,11.91,3
277,LAR277,10,October,Large,Nunavut,Iqaluit,86.43,11.88,4
277,LAR277,11,November,Large,Nunavut,Iqaluit,84.98,17.71,1
277,LAR277,12,December,Large,Nunavut,Iqaluit,89.56,10.08,0
278,LAR278,1,January,Large,Nova Scotia,Halifax,90.84,8.48,3
278,LAR278,2,February,Large,Nova Scotia,Halifax,94.41,6.47,1
278,LAR278,3,March,Large,Nova Scotia,Halifax,97.04,3.73,4
278,LAR278,4,April,Large,Nova Scotia,Halifax,94.52,5.5,2
278,LAR278,5,May,Large,Nova Scotia,Halifax,97.34,3.73,4
278,LAR278,6,June,Large,Nova Scotia,Halifax,93.95,5.64,1
278,LAR278,7,July,Large,Nova Scotia,Halifax,92.76,7.18,4
278,LAR278,8,August,Large,Nova Scotia,Halifax,88.79,11.01,1
278,LAR278,9,September,Large,Nova Scotia,Halifax,87.97,11.79,1
278,LAR278,10,October,Large,Nova Scotia,Halifax,87.14,14.01,4
278,LAR278,11,November,Large,Nova Scotia,Halifax,88.23,11.99,3
278,LAR278,12,December,Large,Nova Scotia,Halifax,91.91,6.44,4
279,LAR279,1,January,Large,Manitoba,Winnipeg,92.78,6.31,3
279,LAR279,2,February,Large,Manitoba,Winnipeg,95.26,3.7,4
279,LAR279,3,March,Large,Manitoba,Winnipeg,97.71,3.59,4
279,LAR279,4,April,Large,Manitoba,Winnipeg,95.74,4.63,0
279,LAR279,5,May,Large,Manitoba,Winnipeg,97.26,3.11,3
279,LAR279,6,June,Large,Manitoba,Winnipeg,95.41,6.15,1
279,LAR279,7,July,Large,Manitoba,Winnipeg,93.4,7.27,2
279,LAR279,8,August,Large,Manitoba,Winnipeg,90.21,10.58,4
279,LAR279,9,September,Large,Manitoba,Winnipeg,87.64,12.53,4
279,LAR279,10,October,Large,Manitoba,Winnipeg,86.27,13.27,0
279,LAR279,11,November,Large,Manitoba,Winnipeg,86.4,14.67,3
279,LAR279,12,December,Large,Manitoba,Winnipeg,89.44,9.33,0
280,LAR280,1,January,Large,Nunavut,Iqaluit,92.19,8.57,4
280,LAR280,2,February,Large,Nunavut,Iqaluit,95.42,5.39,0
280,LAR280,3,March,Large,Nunavut,Iqaluit,97.21,2.9,0
280,LAR280,4,April,Large,Nunavut,Iqaluit,99.59,0,0
280,LAR280,5,May,Large,Nunavut,Iqaluit,95.99,5.29,1
280,LAR280,6,June,Large,Nunavut,Iqaluit,93.33,8.31,0
280,LAR280,7,July,Large,Nunavut,Iqaluit,91.1,9.22,4
280,LAR280,8,August,Large,Nunavut,Iqaluit,89.53,9.01,1
280,LAR280,9,September,Large,Nunavut,Iqaluit,86.12,14.92,4
280,LAR280,10,October,Large,Nunavut,Iqaluit,88.48,11.11,1
280,LAR280,11,November,Large,Nunavut,Iqaluit,86.33,12.96,4
280,LAR280,12,December,Large,Nunavut,Iqaluit,90.09,10.23,4
281,LAR281,1,January,Large,Nunavut,Iqaluit,90.75,8.38,3
281,LAR281,2,February,Large,Nunavut,Iqaluit,95.6,5.34,2
281,LAR281,3,March,Large,Nunavut,Iqaluit,95.88,3.73,0
281,LAR281,4,April,Large,Nunavut,Iqaluit,97.25,3.99,2
281,LAR281,5,May,Large,Nunavut,Iqaluit,95.48,4.59,4
281,LAR281,6,June,Large,Nunavut,Iqaluit,94.68,4.68,0
281,LAR281,7,July,Large,Nunavut,Iqaluit,89.57,10.4,3
281,LAR281,8,August,Large,Nunavut,Iqaluit,88.4,12.7,4
281,LAR281,9,September,Large,Nunavut,Iqaluit,88.97,10.28,2
281,LAR281,10,October,Large,Nunavut,Iqaluit,86.74,12.11,1
281,LAR281,11,November,Large,Nunavut,Iqaluit,88.78,12.17,3
281,LAR281,12,December,Large,Nunavut,Iqaluit,90.8,11.0,2
282,LAR282,1,January,Large,Manitoba,Winnipeg,92.74,5.86,4
282,LAR282,2,February,Large,Manitoba,Winnipeg,95.82,3.56,0
282,LAR282,3,March,Large,Manitoba,Winnipeg,96.12,4.82,0
282,LAR282,4,April,Large,Manitoba,Winnipeg,99.88,0,4
282,LAR282,5,May,Large,Manitoba,Winnipeg,95.87,5.4,2
282,LAR282,6,June,Large,Manitoba,Winnipeg,95.4,6.58,4
282,LAR282,7,July,Large,Manitoba,Winnipeg,91.14,9.62,3
282,LAR282,8,August,Large,Manitoba,Winnipeg,90.61,9.54,3
282,LAR282,9,September,Large,Manitoba,Winnipeg,86.85,14.3,3
282,LAR282,10,October,Large,Manitoba,Winnipeg,85.9,14.05,0
282,LAR282,11,November,Large,Manitoba,Winnipeg,87.82,13.62,1
282,LAR282,12,December,Large,Manitoba,Winnipeg,89.86,9.02,0
283,LAR283,1,January,Large,Northwest Territories,Yellowknife,93.73,5.31,2
283,LAR283,2,February,Large,Northwest Territories,Yellowknife,94.87,8.25,3
283,LAR283,3,March,Large,Northwest Territories,Yellowknife,97.46,0.14,0
283,LAR283,4,April,Large,Northwest Territories,Yellowknife,99.09,1.68,3
283,LAR283,5,May,Large,Northwest Territories,Yellowknife,98.04,3.12,2
283,LAR283,6,June,Large,Northwest Territories,Yellowknife,93.16,7.18,1
283,LAR283,7,July,Large,Northwest Territories,Yellowknife,90.42,10.26,0
283,LAR283,8,August,Large,Northwest Territories,Yellowknife,89.23,9.96,4
283,LAR283,9,September,Large,Northwest Territories,Yellowknife,89.14,10.33,0
283,LAR283,10,October,Large,Northwest Territories,Yellowknife,86.21,13.81,3
283,LAR283,11,November,Large,Northwest Territories,Yellowknife,89.82,7.93,0
283,LAR283,12,December,Large,Northwest Territories,Yellowknife,88.46,12.02,0
284,LAR284,1,January,Large,Northwest Territories,Yellowknife,90.51,11.18,2
284,LAR284,2,February,Large,Northwest Territories,Yellowknife,94.49,6.28,3
284,LAR284,3,March,Large,Northwest Territories,Yellowknife,97.24,3.86,3
284,LAR284,4,April,Large,Northwest Territories,Yellowknife,96.66,3.4,2
284,LAR284,5,May,Large,Northwest Territories,Yellowknife,97.23,2.73,0
284,LAR284,6,June,Large,Northwest Territories,Yellowknife,93.58,7.57,1
284,LAR284,7,July,Large,Northwest Territories,Yellowknife,91.28,10.31,1
284,LAR284,8,August,Large,Northwest Territories,Yellowknife,89.79,11.85,3
284,LAR284,9,September,Large,Northwest Territories,Yellowknife,87.72,13.44,3
284,LAR284,10,October,Large,Northwest Territories,Yellowknife,86.03,12.31,0
284,LAR284,11,November,Large,Northwest Territories,Yellowknife,88.42,11.62,2
284,LAR284,12,December,Large,Northwest Territories,Yellowknife,88.82,12.84,2
285,LAR285,1,January,Large,Nunavut,Iqaluit,92.73,7.39,4
285,LAR285,2,February,Large,Nunavut,Iqaluit,94.74,4.28,3
285,LAR285,3,March,Large,Nunavut,Iqaluit,97.97,2.71,3
285,LAR285,4,April,Large,Nunavut,Iqaluit,97.62,1.03,2
285,LAR285,5,May,Large,Nunavut,Iqaluit,96.37,3.27,0
285,LAR285,6,June,Large,Nunavut,Iqaluit,95.97,4.64,4
285,LAR285,7,July,Large,Nunavut,Iqaluit,92.3,6.67,3
285,LAR285,8,August,Large,Nunavut,Iqaluit,89.8,9.0,1
285,LAR285,9,September,Large,Nunavut,Iqaluit,87.89,13.93,1
285,LAR285,10,October,Large,Nunavut,Iqaluit,85.43,14.57,4
285,LAR285,11,November,Large,Nunavut,Iqaluit,85.32,14.15,3
285,LAR285,12,December,Large,Nunavut,Iqaluit,88.92,11.66,4
286,LAR286,1,January,Large,Saskatchewan,Regina,92.39,7.57,4
286,LAR286,2,February,Large,Saskatchewan,Regina,95.16,4.6,3
286,LAR286,3,March,Large,Saskatchewan,Regina,95.41,4.46,1
286,LAR286,4,April,Large,Saskatchewan,Regina,98.22,3.81,2
286,LAR286,5,May,Large,Saskatchewan,Regina,96.7,2.84,3
286,LAR286,6,June,Large,Saskatchewan,Regina,94.96,3.74,0
286,LAR286,7,July,Large,Saskatchewan,Regina,93.03,5.01,4
286,LAR286,8,August,Large,Saskatchewan,Regina,90.17,7.94,3
286,LAR286,9,September,Large,Saskatchewan,Regina,88.02,11.71,4
286,LAR286,10,October,Large,Saskatchewan,Regina,87.18,13.82,3
286,LAR286,11,November,Large,Saskatchewan,Regina,88.47,9.9,1
286,LAR286,12,December,Large,Saskatchewan,Regina,88.27,11.5,3
287,LAR287,1,January,Large,British Columbia,Vancouver,92.91,7.02,3
287,LAR287,2,February,Large,British Columbia,Vancouver,95.5,4.34,2
287,LAR287,3,March,Large,British Columbia,Vancouver,96.18,4.55,2
287,LAR287,4,April,Large,British Columbia,Vancouver,98.36,0,1
287,LAR287,5,May,Large,British Columbia,Vancouver,96.49,1.72,2
287,LAR287,6,June,Large,British Columbia,Vancouver,94.79,4.65,0
287,LAR287,7,July,Large,British Columbia,Vancouver,93.66,6.22,1
287,LAR287,8,August,Large,British Columbia,Vancouver,89.8,9.65,4
287,LAR287,9,September,Large,British Columbia,Vancouver,86.53,13.67,2
287,LAR287,10,October,Large,British Columbia,Vancouver,86.65,12.98,3
287,LAR287,11,November,Large,British Columbia,Vancouver,90.46,8.81,2
287,LAR287,12,December,Large,British Columbia,Vancouver,88.96,12.83,0
288,LAR288,1,January,Large,Saskatchewan,Regina,92.87,6.81,0
288,LAR288,2,February,Large,Saskatchewan,Regina,95.88,2.99,3
288,LAR288,3,March,Large,Saskatchewan,Regina,96.75,4.11,4
288,LAR288,4,April,Large,Saskatchewan,Regina,97.63,0,0
