employee_id,branch_id,month_number,month_name,survey_response_count,lei_score
2323,293,5,May,11,4.28
2323,293,6,June,8,3.99
2323,293,7,July,6,3.9
2323,293,8,August,7,3.97
2323,293,9,September,8,3.65
2323,293,10,October,6,3.62
2323,293,11,November,5,3.57
2323,293,12,December,11,4.13
2324,293,1,January,10,3.61
2324,293,2,February,15,4.53
2324,293,3,March,4,4.5
2324,293,4,April,11,4.18
2324,293,5,May,6,3.87
2324,293,6,June,15,4.14
2324,293,7,July,10,4.1
2324,293,8,August,14,3.52
2324,293,9,September,7,3.84
2324,293,10,October,14,4.27
2324,293,11,November,11,3.58
2324,293,12,December,14,3.64
2325,293,1,January,12,3.97
2325,293,2,February,8,3.79
2325,293,3,March,4,4.36
2325,293,4,April,4,4.13
2325,293,5,May,10,3.97
2325,293,6,June,13,4.49
2325,293,7,July,15,4.13
2325,293,8,August,13,3.77
2325,293,9,September,7,3.8
2325,293,10,October,12,4.03
2325,293,11,November,8,3.77
2325,293,12,December,6,3.79
2326,293,1,January,15,3.72
2326,293,2,February,8,3.72
2326,293,3,March,9,4.08
2326,293,4,April,12,3.95
2326,293,5,May,12,4.18
2326,293,6,June,10,4.27
2326,293,7,July,8,3.73
2326,293,8,August,15,4.5
2326,293,9,September,6,3.86
2326,293,10,October,12,3.73
2326,293,11,November,4,3.93
2326,293,12,December,7,4.02
2327,293,1,January,14,4.07
2327,293,2,February,8,4.53
2327,293,3,March,12,4.4
2327,293,4,April,8,4.24
2327,293,5,May,5,4.14
2327,293,6,June,9,4.28
2327,293,7,July,8,3.65
2327,293,8,August,9,4.15
2327,293,9,September,14,3.89
2327,293,10,October,5,3.58
2327,293,11,November,5,3.83
2327,293,12,December,6,4.32
2328,293,1,January,10,4.05
2328,293,2,February,8,4.64
2328,293,3,March,4,4.2
2328,293,4,April,11,4.78
2328,293,5,May,14,4.23
2328,293,6,June,13,4.05
2328,293,7,July,5,4.18
2328,293,8,August,13,3.68
2328,293,9,September,13,3.56
2328,293,10,October,15,3.33
2328,293,11,November,6,3.9
2328,293,12,December,10,3.62
2329,293,1,January,14,4.39
2329,293,2,February,13,4.07
2329,293,3,March,7,3.63
2329,293,4,April,4,4.25
2329,293,5,May,14,4.29
2329,293,6,June,12,4.15
2329,293,7,July,5,3.91
2329,293,8,August,10,4.08
2329,293,9,September,14,4.05
2329,293,10,October,9,3.44
2329,293,11,November,14,3.92
2329,293,12,December,10,4.11
2330,293,1,January,6,3.88
2330,293,2,February,14,4.47
2330,293,3,March,12,4.12
2330,293,4,April,10,4.06
2330,293,5,May,7,4.27
2330,293,6,June,13,4.01
2330,293,7,July,12,4.65
2330,293,8,August,14,4.02
2330,293,9,September,11,3.19
2330,293,10,October,9,3.79
2330,293,11,November,13,4.01
2330,293,12,December,14,3.93
2331,294,1,January,12,4.45
2331,294,2,February,8,4.33
2331,294,3,March,5,4.44
2331,294,4,April,7,4.19
2331,294,5,May,12,4.42
2331,294,6,June,4,4.04
2331,294,7,July,12,4.51
2331,294,8,August,4,4.25
2331,294,9,September,11,3.88
2331,294,10,October,4,4.19
2331,294,11,November,15,3.71
2331,294,12,December,10,4.25
2332,294,1,January,8,3.98
2332,294,2,February,7,3.77
2332,294,3,March,5,4.48
2332,294,4,April,13,4.14
2332,294,5,May,4,3.96
2332,294,6,June,6,4.55
2332,294,7,July,14,4.09
2332,294,8,August,6,4.33
2332,294,9,September,9,3.96
2332,294,10,October,4,3.89
2332,294,11,November,4,3.9
2332,294,12,December,10,3.76
2333,294,1,January,11,3.98
2333,294,2,February,11,4.23
2333,294,3,March,7,4.24
2333,294,4,April,6,4.41
2333,294,5,May,6,3.87
2333,294,6,June,7,4.39
2333,294,7,July,11,4.33
2333,294,8,August,13,3.74
2333,294,9,September,4,3.88
2333,294,10,October,7,3.7
2333,294,11,November,9,3.67
2333,294,12,December,5,4.01
2334,294,1,January,9,4.36
2334,294,2,February,8,4.1
2334,294,3,March,4,3.92
2334,294,4,April,9,4.13
2334,294,5,May,10,4.15
2334,294,6,June,13,4.35
2334,294,7,July,8,4.48
2334,294,8,August,5,3.97
2334,294,9,September,12,3.34
2334,294,10,October,5,3.63
2334,294,11,November,12,4.22
2334,294,12,December,4,4.06
2335,294,1,January,5,4.35
2335,294,2,February,4,4.04
2335,294,3,March,13,4.48
2335,294,4,April,7,4.47
2335,294,5,May,8,4.18
2335,294,6,June,11,4.01
2335,294,7,July,11,4.11
2335,294,8,August,5,4.21
2335,294,9,September,8,3.9
2335,294,10,October,10,3.59
2335,294,11,November,15,4.14
2335,294,12,December,5,3.87
2336,294,1,January,12,3.94
2336,294,2,February,15,4.36
2336,294,3,March,14,3.94
2336,294,4,April,8,4.27
2336,294,5,May,15,4.33
2336,294,6,June,7,3.94
2336,294,7,July,12,3.68
2336,294,8,August,11,3.66
2336,294,9,September,12,3.52
2336,294,10,October,9,3.87
2336,294,11,November,4,3.17
2336,294,12,December,12,4.15
2337,294,1,January,5,3.66
2337,294,2,February,14,4.44
2337,294,3,March,4,4.38
2337,294,4,April,13,4.05
2337,294,5,May,8,4.12
2337,294,6,June,13,4.26
2337,294,7,July,13,3.62
2337,294,8,August,12,4.31
2337,294,9,September,5,4.1
2337,294,10,October,7,3.84
2337,294,11,November,6,3.9
2337,294,12,December,13,3.91
2338,294,1,January,4,4.2
2338,294,2,February,10,3.92
2338,294,3,March,7,4.33
2338,294,4,April,13,4.41
2338,294,5,May,5,3.61
2338,294,6,June,6,4.2
2338,294,7,July,11,3.9
2338,294,8,August,9,3.86
2338,294,9,September,14,3.66
2338,294,10,October,12,4.07
2338,294,11,November,11,3.77
2338,294,12,December,6,3.76
2339,294,1,January,11,3.86
2339,294,2,February,7,4.26
2339,294,3,March,8,4.15
2339,294,4,April,14,4.0
2339,294,5,May,12,4.66
2339,294,6,June,12,3.88
2339,294,7,July,9,4.03
2339,294,8,August,12,4.18
2339,294,9,September,14,3.94
2339,294,10,October,4,3.43
2339,294,11,November,9,3.77
2339,294,12,December,4,3.93
2340,294,1,January,9,4.13
2340,294,2,February,14,4.03
2340,294,3,March,11,4.3
2340,294,4,April,4,4.25
2340,294,5,May,13,4.2
2340,294,6,June,7,4.17
2340,294,7,July,7,3.09
2340,294,8,August,6,3.76
2340,294,9,September,8,3.99
2340,294,10,October,4,3.85
2340,294,11,November,8,3.58
2340,294,12,December,14,3.75
2341,295,1,January,12,3.95
2341,295,2,February,13,4.09
2341,295,3,March,4,4.12
2341,295,4,April,6,4.89
2341,295,5,May,11,4.58
2341,295,6,June,8,4.28
2341,295,7,July,9,4.02
2341,295,8,August,9,3.84
2341,295,9,September,15,3.58
2341,295,10,October,9,3.68
2341,295,11,November,13,4.02
2341,295,12,December,15,4.17
2342,295,1,January,14,4.12
2342,295,2,February,5,4.32
2342,295,3,March,14,4.24
2342,295,4,April,14,4.42
2342,295,5,May,12,4.29
2342,295,6,June,11,4.29
2342,295,7,July,9,3.94
2342,295,8,August,13,3.49
2342,295,9,September,9,3.87
2342,295,10,October,4,4.16
2342,295,11,November,15,4.36
2342,295,12,December,10,3.6
2343,295,1,January,5,4.66
2343,295,2,February,14,4.1
2343,295,3,March,10,4.28
2343,295,4,April,13,4.04
2343,295,5,May,14,4.49
2343,295,6,June,13,4.02
2343,295,7,July,9,3.8
2343,295,8,August,7,3.33
2343,295,9,September,11,3.97
2343,295,10,October,4,3.38
2343,295,11,November,14,3.45
2343,295,12,December,6,3.9
2344,295,1,January,11,4.67
2344,295,2,February,11,4.32
2344,295,3,March,7,4.52
2344,295,4,April,8,4.67
2344,295,5,May,10,4.14
2344,295,6,June,14,3.83
2344,295,7,July,4,3.67
2344,295,8,August,6,3.86
2344,295,9,September,12,3.17
2344,295,10,October,9,3.99
2344,295,11,November,10,4.03
2344,295,12,December,5,4.38
2345,295,1,January,9,3.99
2345,295,2,February,12,4.39
2345,295,3,March,12,4.51
2345,295,4,April,11,4.5
2345,295,5,May,10,4.11
2345,295,6,June,13,3.89
2345,295,7,July,6,4.31
2345,295,8,August,12,3.78
2345,295,9,September,14,3.75
2345,295,10,October,6,3.42
2345,295,11,November,5,3.82
2345,295,12,December,6,3.89
2346,295,1,January,9,3.75
2346,295,2,February,12,4.34
2346,295,3,March,7,4.39
2346,295,4,April,14,4.31
2346,295,5,May,10,4.13
2346,295,6,June,11,4.3
2346,295,7,July,7,3.28
2346,295,8,August,6,4.03
2346,295,9,September,15,4.1
2346,295,10,October,11,4.03
2346,295,11,November,13,3.8
2346,295,12,December,15,4.43
2347,295,1,January,11,4.14
2347,295,2,February,5,3.85
2347,295,3,March,4,4.16
2347,295,4,April,6,4.32
2347,295,5,May,7,4.0
2347,295,6,June,12,4.11
2347,295,7,July,8,3.95
2347,295,8,August,15,4.26
2347,295,9,September,8,3.94
2347,295,10,October,13,3.42
2347,295,11,November,7,3.79
2347,295,12,December,4,4.03
2348,295,1,January,11,3.77
2348,295,2,February,8,4.23
2348,295,3,March,14,4.09
2348,295,4,April,8,4.13
2348,295,5,May,15,4.23
2348,295,6,June,7,3.6
2348,295,7,July,15,3.84
2348,295,8,August,8,3.79
2348,295,9,September,8,3.81
2348,295,10,October,12,3.44
2348,295,11,November,4,3.62
2348,295,12,December,11,4.05
2349,295,1,January,6,4.0
2349,295,2,February,6,4.17
2349,295,3,March,5,4.42
2349,295,4,April,13,4.5
2349,295,5,May,7,3.82
2349,295,6,June,6,4.01
2349,295,7,July,11,3.75
2349,295,8,August,8,3.8
2349,295,9,September,4,3.17
2349,295,10,October,15,3.64
2349,295,11,November,8,3.64
2349,295,12,December,9,3.61
2350,295,1,January,6,4.0
2350,295,2,February,11,3.63
2350,295,3,March,12,4.23
2350,295,4,April,15,4.64
2350,295,5,May,9,4.03
2350,295,6,June,5,3.69
2350,295,7,July,5,4.19
2350,295,8,August,12,3.98
2350,295,9,September,10,3.49
2350,295,10,October,9,3.8
2350,295,11,November,13,3.72
2350,295,12,December,12,3.66
2351,296,1,January,13,4.28
2351,296,2,February,6,4.72
2351,296,3,March,6,4.34
2351,296,4,April,11,4.59
2351,296,5,May,12,4.34
2351,296,6,June,15,4.13
2351,296,7,July,12,4.19
2351,296,8,August,14,4.16
2351,296,9,September,8,4.05
2351,296,10,October,4,3.54
2351,296,11,November,9,4.2
2351,296,12,December,9,4.68
2352,296,1,January,9,4.13
2352,296,2,February,11,3.89
2352,296,3,March,9,4.42
2352,296,4,April,8,4.47
2352,296,5,May,10,4.46
2352,296,6,June,14,4.19
2352,296,7,July,9,4.32
2352,296,8,August,11,3.93
2352,296,9,September,8,4.39
2352,296,10,October,7,3.85
2352,296,11,November,4,3.16
2352,296,12,December,8,4.23
2353,296,1,January,9,4.18
2353,296,2,February,9,4.29
2353,296,3,March,7,4.33
2353,296,4,April,15,4.46
2353,296,5,May,5,4.48
2353,296,6,June,14,4.1
2353,296,7,July,14,3.88
2353,296,8,August,6,4.04
2353,296,9,September,4,3.91
2353,296,10,October,15,3.31
2353,296,11,November,5,4.38
2353,296,12,December,12,4.05
2354,296,1,January,13,3.8
2354,296,2,February,9,4.42
2354,296,3,March,8,4.38
2354,296,4,April,4,4.22
2354,296,5,May,9,4.55
2354,296,6,June,5,4.14
2354,296,7,July,12,4.0
2354,296,8,August,6,3.98
2354,296,9,September,15,4.15
2354,296,10,October,14,3.48
2354,296,11,November,7,3.77
2354,296,12,December,8,3.99
2355,296,1,January,13,4.29
2355,296,2,February,15,4.01
2355,296,3,March,8,4.16
2355,296,4,April,12,4.41
2355,296,5,May,6,4.38
2355,296,6,June,10,4.47
2355,296,7,July,12,4.23
2355,296,8,August,10,4.1
2355,296,9,September,6,3.7
2355,296,10,October,13,3.93
2355,296,11,November,14,4.24
2355,296,12,December,7,4.07
2356,296,1,January,10,3.47
2356,296,2,February,4,4.07
2356,296,3,March,5,4.15
2356,296,4,April,6,4.01
2356,296,5,May,15,3.94
2356,296,6,June,8,4.23
2356,296,7,July,13,4.47
2356,296,8,August,5,4.09
2356,296,9,September,13,3.89
2356,296,10,October,4,3.59
2356,296,11,November,8,3.88
2356,296,12,December,12,3.89
2357,296,1,January,14,3.94
2357,296,2,February,8,4.01
2357,296,3,March,13,4.15
2357,296,4,April,9,4.81
2357,296,5,May,15,4.58
2357,296,6,June,5,4.43
2357,296,7,July,13,3.94
2357,296,8,August,15,3.94
2357,296,9,September,9,3.75
2357,296,10,October,14,4.14
2357,296,11,November,4,3.85
2357,296,12,December,10,4.24
2358,296,1,January,10,3.57
2358,296,2,February,9,4.01
2358,296,3,March,9,4.02
2358,296,4,April,5,4.02
2358,296,5,May,9,3.53
2358,296,6,June,10,4.12
2358,296,7,July,9,4.21
2358,296,8,August,7,4.02
2358,296,9,September,15,3.49
2358,296,10,October,5,3.66
2358,296,11,November,8,3.9
2358,296,12,December,15,3.42
2359,296,1,January,14,3.96
2359,296,2,February,8,3.91
2359,296,3,March,13,4.16
2359,296,4,April,7,4.22
2359,296,5,May,9,4.39
2359,296,6,June,8,4.16
2359,296,7,July,5,4.17
2359,296,8,August,9,4.08
2359,296,9,September,13,4.14
2359,296,10,October,15,3.76
2359,296,11,November,8,3.63
2359,296,12,December,10,3.75
2360,296,1,January,6,4.21
2360,296,2,February,8,3.67
2360,296,3,March,5,4.37
2360,296,4,April,7,4.62
2360,296,5,May,7,4.07
2360,296,6,June,11,4.59
2360,296,7,July,6,4.25
2360,296,8,August,6,4.43
2360,296,9,September,15,3.46
2360,296,10,October,11,3.47
2360,296,11,November,8,3.65
2360,296,12,December,14,3.5
2361,297,1,January,13,4.38
2361,297,2,February,15,4.47
2361,297,3,March,7,4.66
2361,297,4,April,15,4.25
2361,297,5,May,13,4.21
2361,297,6,June,8,4.07
2361,297,7,July,11,3.87
2361,297,8,August,6,4.61
2361,297,9,September,12,4.1
2361,297,10,October,5,3.83
2361,297,11,November,7,4.09
2361,297,12,December,8,3.6
2362,297,1,January,4,3.89
2362,297,2,February,15,3.69
2362,297,3,March,6,3.9
2362,297,4,April,10,4.18
2362,297,5,May,6,4.47
2362,297,6,June,8,4.57
2362,297,7,July,9,3.78
2362,297,8,August,6,3.6
2362,297,9,September,5,3.61
2362,297,10,October,5,4.11
2362,297,11,November,7,4.16
2362,297,12,December,5,3.75
2363,297,1,January,14,4.33
2363,297,2,February,7,4.18
2363,297,3,March,4,4.91
2363,297,4,April,6,4.36
2363,297,5,May,11,4.7
2363,297,6,June,7,3.76
2363,297,7,July,14,3.98
2363,297,8,August,13,4.24
2363,297,9,September,8,4.15
2363,297,10,October,9,4.02
2363,297,11,November,9,3.98
2363,297,12,December,5,3.9
2364,297,1,January,9,3.77
2364,297,2,February,4,4.3
2364,297,3,March,4,4.13
2364,297,4,April,14,3.96
2364,297,5,May,8,4.21
2364,297,6,June,8,4.1
2364,297,7,July,15,4.46
2364,297,8,August,6,3.96
2364,297,9,September,10,3.57
2364,297,10,October,15,3.29
2364,297,11,November,4,3.95
2364,297,12,December,7,4.13
2365,297,1,January,9,4.2
2365,297,2,February,14,3.98
2365,297,3,March,4,4.4
2365,297,4,April,5,4.6
2365,297,5,May,14,3.9
2365,297,6,June,7,4.22
2365,297,7,July,5,4.46
2365,297,8,August,15,3.79
2365,297,9,September,4,3.99
2365,297,10,October,14,3.44
2365,297,11,November,14,4.01
2365,297,12,December,13,3.64
2366,297,1,January,8,4.4
2366,297,2,February,12,3.95
2366,297,3,March,11,4.52
2366,297,4,April,4,3.91
2366,297,5,May,13,4.5
2366,297,6,June,6,3.92
2366,297,7,July,11,4.59
2366,297,8,August,10,4.41
2366,297,9,September,4,3.44
2366,297,10,October,8,3.73
2366,297,11,November,14,3.23
2366,297,12,December,14,4.36
2367,297,1,January,7,4.13
2367,297,2,February,6,4.27
2367,297,3,March,10,4.6
2367,297,4,April,7,4.22
2367,297,5,May,5,4.28
2367,297,6,June,4,4.18
2367,297,7,July,15,3.92
2367,297,8,August,8,3.62
2367,297,9,September,9,3.48
2367,297,10,October,6,3.81
2367,297,11,November,6,4.45
2367,297,12,December,13,4.04
2368,297,1,January,12,3.8
2368,297,2,February,15,4.15
2368,297,3,March,11,3.53
2368,297,4,April,14,4.58
2368,297,5,May,8,4.01
2368,297,6,June,10,4.41
2368,297,7,July,10,3.62
2368,297,8,August,5,3.52
2368,297,9,September,8,3.76
2368,297,10,October,4,4.05
2368,297,11,November,4,4.19
2368,297,12,December,12,3.85
2369,297,1,January,7,3.71
2369,297,2,February,12,4.35
2369,297,3,March,4,3.94
2369,297,4,April,11,4.28
2369,297,5,May,5,4.13
2369,297,6,June,11,4.38
2369,297,7,July,8,3.77
2369,297,8,August,13,3.8
2369,297,9,September,14,4.17
2369,297,10,October,9,3.47
2369,297,11,November,5,4.1
2369,297,12,December,14,4.17
2370,297,1,January,8,3.87
2370,297,2,February,4,4.39
2370,297,3,March,13,4.44
2370,297,4,April,15,4.33
2370,297,5,May,11,4.49
2370,297,6,June,7,4.3
2370,297,7,July,14,4.25
2370,297,8,August,9,3.87
2370,297,9,September,7,3.65
2370,297,10,October,15,3.89
2370,297,11,November,12,3.85
2370,297,12,December,12,3.61
2371,298,1,January,11,4.18
2371,298,2,February,11,4.55
2371,298,3,March,14,4.83
2371,298,4,April,15,4.87
2371,298,5,May,11,3.99
2371,298,6,June,10,4.34
2371,298,7,July,11,4.07
2371,298,8,August,11,3.75
2371,298,9,September,10,3.48
2371,298,10,October,14,3.61
2371,298,11,November,9,4.05
2371,298,12,December,13,4.52
2372,298,1,January,15,4.03
2372,298,2,February,15,4.59
2372,298,3,March,12,4.58
2372,298,4,April,5,4.41
2372,298,5,May,11,4.23
2372,298,6,June,10,4.28
2372,298,7,July,4,4.16
2372,298,8,August,8,3.89
2372,298,9,September,4,3.4
2372,298,10,October,7,4.02
2372,298,11,November,12,3.46
2372,298,12,December,8,3.93
2373,298,1,January,11,3.65
2373,298,2,February,13,4.14
2373,298,3,March,10,3.96
2373,298,4,April,11,4.84
2373,298,5,May,5,4.19
2373,298,6,June,9,4.22
2373,298,7,July,7,4.0
2373,298,8,August,9,4.51
2373,298,9,September,10,3.74
2373,298,10,October,15,4.04
2373,298,11,November,13,3.82
2373,298,12,December,4,3.33
2374,298,1,January,10,3.62
2374,298,2,February,8,4.37
2374,298,3,March,5,3.92
2374,298,4,April,7,4.69
2374,298,5,May,15,4.18
2374,298,6,June,15,3.89
2374,298,7,July,9,4.06
2374,298,8,August,7,3.74
2374,298,9,September,15,4.16
2374,298,10,October,9,3.92
2374,298,11,November,6,4.06
2374,298,12,December,10,3.62
2375,298,1,January,11,4.01
2375,298,2,February,15,4.28
2375,298,3,March,10,4.2
2375,298,4,April,14,4.21
2375,298,5,May,5,3.88
2375,298,6,June,7,3.99
2375,298,7,July,10,4.18
2375,298,8,August,8,4.18
2375,298,9,September,13,3.82
2375,298,10,October,13,3.99
2375,298,11,November,7,4.08
2375,298,12,December,13,4.05
2376,298,1,January,8,3.86
2376,298,2,February,11,4.07
2376,298,3,March,8,4.41
2376,298,4,April,12,4.32
2376,298,5,May,7,4.01
2376,298,6,June,13,4.31
2376,298,7,July,14,3.84
2376,298,8,August,6,4.02
2376,298,9,September,8,3.43
2376,298,10,October,11,4.01
2376,298,11,November,12,4.07
2376,298,12,December,5,4.35
2377,298,1,January,12,4.23
2377,298,2,February,5,4.28
2377,298,3,March,9,3.84
2377,298,4,April,12,4.22
2377,298,5,May,12,3.8
2377,298,6,June,5,4.11
2377,298,7,July,12,3.74
2377,298,8,August,7,4.75
2377,298,9,September,9,4.03
2377,298,10,October,11,4.02
2377,298,11,November,12,3.31
2377,298,12,December,8,3.53
2378,298,1,January,10,3.98
2378,298,2,February,9,4.3
2378,298,3,March,9,4.1
2378,298,4,April,8,3.85
2378,298,5,May,14,4.3
2378,298,6,June,9,3.76
2378,298,7,July,6,3.83
2378,298,8,August,10,4.1
2378,298,9,September,4,3.99
2378,298,10,October,8,3.77
2378,298,11,November,15,3.59
2378,298,12,December,4,4.34
2379,298,1,January,9,4.22
2379,298,2,February,8,4.42
2379,298,3,March,4,4.21
2379,298,4,April,12,4.27
2379,298,5,May,15,3.82
2379,298,6,June,15,3.9
2379,298,7,July,5,4.08
2379,298,8,August,15,3.4
2379,298,9,September,9,3.63
2379,298,10,October,5,3.58
2379,298,11,November,15,4.31
2379,298,12,December,4,3.97
2380,298,1,January,14,4.18
2380,298,2,February,4,4.17
2380,298,3,March,9,4.36
2380,298,4,April,11,4.47
2380,298,5,May,6,4.2
2380,298,6,June,12,4.59
2380,298,7,July,5,3.98
2380,298,8,August,14,3.94
2380,298,9,September,8,4.1
2380,298,10,October,8,3.71
2380,298,11,November,5,3.55
2380,298,12,December,11,3.56
2381,299,1,January,8,4.36
2381,299,2,February,6,4.27
2381,299,3,March,10,4.15
2381,299,4,April,14,4.68
2381,299,5,May,13,4.46
2381,299,6,June,5,4.4
2381,299,7,July,11,4.08
2381,299,8,August,6,3.86
2381,299,9,September,14,3.84
2381,299,10,October,15,4.23
2381,299,11,November,15,4.04
2381,299,12,December,5,3.58
2382,299,1,January,11,4.2
2382,299,2,February,10,4.46
2382,299,3,March,8,4.61
2382,299,4,April,14,4.31
2382,299,5,May,8,4.35
2382,299,6,June,5,3.99
2382,299,7,July,11,4.32
2382,299,8,August,11,4.02
2382,299,9,September,11,3.64
2382,299,10,October,6,3.71
2382,299,11,November,14,3.88
2382,299,12,December,7,3.63
2383,299,1,January,6,4.11
2383,299,2,February,13,4.17
2383,299,3,March,11,4.19
2383,299,4,April,6,4.13
2383,299,5,May,14,4.3
2383,299,6,June,9,4.61
2383,299,7,July,12,3.88
2383,299,8,August,8,3.46
2383,299,9,September,11,3.93
2383,299,10,October,6,3.36
2383,299,11,November,5,3.95
2383,299,12,December,5,3.64
2384,299,1,January,8,4.43
2384,299,2,February,10,3.9
2384,299,3,March,10,4.41
2384,299,4,April,14,4.16
2384,299,5,May,13,4.4
2384,299,6,June,4,4.55
2384,299,7,July,10,4.3
2384,299,8,August,12,4.12
2384,299,9,September,14,3.29
2384,299,10,October,12,3.75
2384,299,11,November,13,3.84
2384,299,12,December,10,3.78
2385,299,1,January,13,3.89
2385,299,2,February,8,4.28
2385,299,3,March,6,4.25
2385,299,4,April,5,4.54
2385,299,5,May,12,4.27
2385,299,6,June,10,4.61
2385,299,7,July,12,3.71
